/Users/zachvp/Music/DJ/Adrian Younge - Revenge Is Sweet feat Masta Killa and Killa Sin.aiff	/Users/zachvp/Music/conversion output/re-encoded/Adrian Younge - Revenge Is Sweet feat Masta Killa and Killa Sin.aiff	-0.94
/Users/zachvp/Music/DJ/Crystal Fighters - Yellow Sun (Alex Banks R.aiff	/Users/zachvp/Music/conversion output/re-encoded/Crystal Fighters - Yellow Sun (Alex Banks R.aiff	-0.13
/Users/zachvp/Music/DJ/03 Your Life (Wamdue Vocal Mix 2).aif	/Users/zachvp/Music/conversion output/re-encoded/03 Your Life (Wamdue Vocal Mix 2).aif	-1.13
/Users/zachvp/Music/DJ/Eagles & Butterflies - Abstract - 08 The Secret Garden.aiff	/Users/zachvp/Music/conversion output/re-encoded/Eagles & Butterflies - Abstract - 08 The Secret Garden.aiff	-0.68
/Users/zachvp/Music/DJ/07 - How To Be A Millionaire (Album Version).aiff	/Users/zachvp/Music/conversion output/re-encoded/07 - How To Be A Millionaire (Album Version).aiff	0.02
/Users/zachvp/Music/DJ/14283393_Congarama_(Glenn_Gonzalez_Remix).aiff	/Users/zachvp/Music/conversion output/re-encoded/14283393_Congarama_(Glenn_Gonzalez_Remix).aiff	-0.47
/Users/zachvp/Music/DJ/17239280_Sunshine_City_(Original_Mix).aiff	/Users/zachvp/Music/conversion output/re-encoded/17239280_Sunshine_City_(Original_Mix).aiff	0.1
/Users/zachvp/Music/DJ/My Man unreleased.aiff	/Users/zachvp/Music/conversion output/re-encoded/My Man unreleased.aiff	-0.49
/Users/zachvp/Music/DJ/Alexander IV - Find My Balance feat. LYMA - 01 Find My Balance feat. LYMA.aiff	/Users/zachvp/Music/conversion output/re-encoded/Alexander IV - Find My Balance feat. LYMA - 01 Find My Balance feat. LYMA.aiff	15.26
/Users/zachvp/Music/DJ/6686038_Strain_(Original_Mix).aiff	/Users/zachvp/Music/conversion output/re-encoded/6686038_Strain_(Original_Mix).aiff	-0.09
/Users/zachvp/Music/DJ/Gel Abril - Your Face Is A Mess (Deetron Rem.aiff	/Users/zachvp/Music/conversion output/re-encoded/Gel Abril - Your Face Is A Mess (Deetron Rem.aiff	-0.34
/Users/zachvp/Music/DJ/Santos - Santos - Fragment 021 'Shine On' (original mix)_LMUR021.aiff	/Users/zachvp/Music/conversion output/re-encoded/Santos - Santos - Fragment 021 'Shine On' (original mix)_LMUR021.aiff	-0.16
/Users/zachvp/Music/DJ/The Glitch Mob - Between Two Points (feat. Swan).aiff	/Users/zachvp/Music/conversion output/re-encoded/The Glitch Mob - Between Two Points (feat. Swan).aiff	-0.79
/Users/zachvp/Music/DJ/Reset Robot - False Widow (Original Mix).aiff	/Users/zachvp/Music/conversion output/re-encoded/Reset Robot - False Widow (Original Mix).aiff	0.0
/Users/zachvp/Music/DJ/07 7.aiff	/Users/zachvp/Music/conversion output/re-encoded/07 7.aiff	-0.42
/Users/zachvp/Music/DJ/Snowboy and the Latin Section - Baillalo.aiff	/Users/zachvp/Music/conversion output/re-encoded/Snowboy and the Latin Section - Baillalo.aiff	-0.69
/Users/zachvp/Music/DJ/Pablo Bolivar - The obscure figure - 06 Void.aiff	/Users/zachvp/Music/conversion output/re-encoded/Pablo Bolivar - The obscure figure - 06 Void.aiff	0.03
/Users/zachvp/Music/DJ/17448044_Noise_(Cromby_Remix).aiff	/Users/zachvp/Music/conversion output/re-encoded/17448044_Noise_(Cromby_Remix).aiff	-2.97
/Users/zachvp/Music/DJ/Jancen - Insularum.aiff	/Users/zachvp/Music/conversion output/re-encoded/Jancen - Insularum.aiff	-0.31
/Users/zachvp/Music/DJ/Mihai Popoviciu & David Delgado - PLZ045 - 01 Evolution.aiff	/Users/zachvp/Music/conversion output/re-encoded/Mihai Popoviciu & David Delgado - PLZ045 - 01 Evolution.aiff	0.03
/Users/zachvp/Music/DJ/Constrobuz - beats vol. 7 - 01 Trappin' In The Library.aiff	/Users/zachvp/Music/conversion output/re-encoded/Constrobuz - beats vol. 7 - 01 Trappin' In The Library.aiff	0.01
/Users/zachvp/Music/DJ/1182446_Love_Rehab_(Dub_Mix).aiff	/Users/zachvp/Music/conversion output/re-encoded/1182446_Love_Rehab_(Dub_Mix).aiff	-0.01
/Users/zachvp/Music/DJ/Jiggx - Some Sophisticated Name (Original M.aiff	/Users/zachvp/Music/conversion output/re-encoded/Jiggx - Some Sophisticated Name (Original M.aiff	-0.34
/Users/zachvp/Music/DJ/Eagles & Butterflies - Abstract - 09 Sounds of Colours.aiff	/Users/zachvp/Music/conversion output/re-encoded/Eagles & Butterflies - Abstract - 09 Sounds of Colours.aiff	-0.68
/Users/zachvp/Music/DJ/Dusky - Resin (Original Mix).aiff	/Users/zachvp/Music/conversion output/re-encoded/Dusky - Resin (Original Mix).aiff	-0.21
/Users/zachvp/Music/DJ/Constrobuz - beats vol. 7 - 15 Quattrocento.aiff	/Users/zachvp/Music/conversion output/re-encoded/Constrobuz - beats vol. 7 - 15 Quattrocento.aiff	0.01
/Users/zachvp/Music/DJ/7147372_Taiko_Juntos_(Original_Mix).aiff	/Users/zachvp/Music/conversion output/re-encoded/7147372_Taiko_Juntos_(Original_Mix).aiff	-1.71
/Users/zachvp/Music/DJ/17-The_Black_Keys_-_Keep_My_Name_Outta_Your_Mouth.aif	/Users/zachvp/Music/conversion output/re-encoded/17-The_Black_Keys_-_Keep_My_Name_Outta_Your_Mouth.aif	0.02
/Users/zachvp/Music/DJ/Vincent G - Another Day.aiff	/Users/zachvp/Music/conversion output/re-encoded/Vincent G - Another Day.aiff	-0.36
/Users/zachvp/Music/DJ/01 Nimble Girl.aif	/Users/zachvp/Music/conversion output/re-encoded/01 Nimble Girl.aif	-0.12
/Users/zachvp/Music/DJ/Radiohead - KID A MNESIA - 14 Pulk-Pull Revolving Doors.aiff	/Users/zachvp/Music/conversion output/re-encoded/Radiohead - KID A MNESIA - 14 Pulk-Pull Revolving Doors.aiff	-0.62
/Users/zachvp/Music/DJ/1-Marvin_Gaye_-_Where_Are_We_Going__(Alternate_mix_2).aif	/Users/zachvp/Music/conversion output/re-encoded/1-Marvin_Gaye_-_Where_Are_We_Going__(Alternate_mix_2).aif	0.03
/Users/zachvp/Music/DJ/15020947_2_Point_Five_(Gabriel_Slick_Remix).aiff	/Users/zachvp/Music/conversion output/re-encoded/15020947_2_Point_Five_(Gabriel_Slick_Remix).aiff	-1.24
/Users/zachvp/Music/DJ/Pablo Bolivar - The obscure figure - 10 Escape from Galaxy Five feat Dosem.aiff	/Users/zachvp/Music/conversion output/re-encoded/Pablo Bolivar - The obscure figure - 10 Escape from Galaxy Five feat Dosem.aiff	0.02
/Users/zachvp/Music/DJ/Enzo Siragusa, Nima Gorji - Foreal (Seb Zito Remix).aiff	/Users/zachvp/Music/conversion output/re-encoded/Enzo Siragusa, Nima Gorji - Foreal (Seb Zito Remix).aiff	0.03
/Users/zachvp/Music/DJ/atish + Vridian - Salvation.aiff	/Users/zachvp/Music/conversion output/re-encoded/atish + Vridian - Salvation.aiff	-0.46
/Users/zachvp/Music/DJ/10872561_Morning_Glory_(Original_Mix).aiff	/Users/zachvp/Music/conversion output/re-encoded/10872561_Morning_Glory_(Original_Mix).aiff	-0.12
/Users/zachvp/Music/DJ/Bonobo - Black Sands.aiff	/Users/zachvp/Music/conversion output/re-encoded/Bonobo - Black Sands.aiff	-0.83
/Users/zachvp/Music/DJ/7854819_Ego_Tripping_(Guy_J_Remix).aiff	/Users/zachvp/Music/conversion output/re-encoded/7854819_Ego_Tripping_(Guy_J_Remix).aiff	-1.32
/Users/zachvp/Music/DJ/Trance Boy - Archive D - 13 Window Between Worlds.aiff	/Users/zachvp/Music/conversion output/re-encoded/Trance Boy - Archive D - 13 Window Between Worlds.aiff	0.03
/Users/zachvp/Music/DJ/sample_system shock - gov + corp.aiff	/Users/zachvp/Music/conversion output/re-encoded/sample_system shock - gov + corp.aiff	-0.58
/Users/zachvp/Music/DJ/12345231_Dreamworld_(Original_Mix).aiff	/Users/zachvp/Music/conversion output/re-encoded/12345231_Dreamworld_(Original_Mix).aiff	-1.22
/Users/zachvp/Music/DJ/youth - dave ball dub.aiff	/Users/zachvp/Music/conversion output/re-encoded/youth - dave ball dub.aiff	-0.23
/Users/zachvp/Music/DJ/Professor Creepshow - Dreamcast - 15 Cybernetic Pigeons.aiff	/Users/zachvp/Music/conversion output/re-encoded/Professor Creepshow - Dreamcast - 15 Cybernetic Pigeons.aiff	-0.27
/Users/zachvp/Music/DJ/10 Bionics.aiff	/Users/zachvp/Music/conversion output/re-encoded/10 Bionics.aiff	-0.41
/Users/zachvp/Music/DJ/Lego - El Ritmo De Verdad (Extended).aiff	/Users/zachvp/Music/conversion output/re-encoded/Lego - El Ritmo De Verdad (Extended).aiff	-0.2
/Users/zachvp/Music/DJ/898794_Tokyo_(Original_Mix).aiff	/Users/zachvp/Music/conversion output/re-encoded/898794_Tokyo_(Original_Mix).aiff	-0.1
/Users/zachvp/Music/DJ/2-P_r_Grindvik_-_Limits_Of_Real_(Colombia_M.I.L.Y_2019).aif	/Users/zachvp/Music/conversion output/re-encoded/2-P_r_Grindvik_-_Limits_Of_Real_(Colombia_M.I.L.Y_2019).aif	0.03
/Users/zachvp/Music/DJ/01 Down To Love Town (Dim's Full Length Disco Citay Remix).aiff	/Users/zachvp/Music/conversion output/re-encoded/01 Down To Love Town (Dim's Full Length Disco Citay Remix).aiff	0.04
/Users/zachvp/Music/DJ/07 The Glow Of Love.aiff	/Users/zachvp/Music/conversion output/re-encoded/07 The Glow Of Love.aiff	-0.62
/Users/zachvp/Music/DJ/12305568_This_Is_Love_(Original).aiff	/Users/zachvp/Music/conversion output/re-encoded/12305568_This_Is_Love_(Original).aiff	-0.04
/Users/zachvp/Music/DJ/Floorplan - Tell You No Lie (Original Mix).aiff	/Users/zachvp/Music/conversion output/re-encoded/Floorplan - Tell You No Lie (Original Mix).aiff	-0.08
/Users/zachvp/Music/DJ/Harvey Mandel - Cristo Redentor - 10 Long Wait.aiff	/Users/zachvp/Music/conversion output/re-encoded/Harvey Mandel - Cristo Redentor - 10 Long Wait.aiff	-0.89
/Users/zachvp/Music/DJ/04 Washington D.C..aif	/Users/zachvp/Music/conversion output/re-encoded/04 Washington D.C..aif	-0.29
/Users/zachvp/Music/DJ/Eagles & Butterflies - Abstract - 10 So Long feat. J.U.D.G.E.aiff	/Users/zachvp/Music/conversion output/re-encoded/Eagles & Butterflies - Abstract - 10 So Long feat. J.U.D.G.E.aiff	-0.68
/Users/zachvp/Music/DJ/13471774_Airtight_(Extended_Mix).aiff	/Users/zachvp/Music/conversion output/re-encoded/13471774_Airtight_(Extended_Mix).aiff	-1.69
/Users/zachvp/Music/DJ/7055190_Desert_Alchemist_(DAVI_Remix).aiff	/Users/zachvp/Music/conversion output/re-encoded/7055190_Desert_Alchemist_(DAVI_Remix).aiff	-0.12
/Users/zachvp/Music/DJ/Olivier Deriviere - Streets of Rage 4 - 24 Rising Up.aiff	/Users/zachvp/Music/conversion output/re-encoded/Olivier Deriviere - Streets of Rage 4 - 24 Rising Up.aiff	0.02
/Users/zachvp/Music/DJ/baseline_combined.aiff	/Users/zachvp/Music/conversion output/re-encoded/baseline_combined.aiff	-1.24
/Users/zachvp/Music/DJ/edit_intro_When_A_Fire_Starts_To_Burn_(Original_Mix).aiff	/Users/zachvp/Music/conversion output/re-encoded/edit_intro_When_A_Fire_Starts_To_Burn_(Original_Mix).aiff	-3.71
/Users/zachvp/Music/DJ/Diar Storm, Lost Boy 1984, Play Paul - Everything So (Instrumental).aiff	/Users/zachvp/Music/conversion output/re-encoded/Diar Storm, Lost Boy 1984, Play Paul - Everything So (Instrumental).aiff	-0.78
/Users/zachvp/Music/DJ/Lydia Lunch - Spooky.aiff	/Users/zachvp/Music/conversion output/re-encoded/Lydia Lunch - Spooky.aiff	-0.61
/Users/zachvp/Music/DJ/Axel Boman - Klinsmann (Original Mix).aiff	/Users/zachvp/Music/conversion output/re-encoded/Axel Boman - Klinsmann (Original Mix).aiff	-0.24
/Users/zachvp/Music/DJ/6768669_The_Stalker_(Afterhours_Mix).aiff	/Users/zachvp/Music/conversion output/re-encoded/6768669_The_Stalker_(Afterhours_Mix).aiff	-1.63
/Users/zachvp/Music/DJ/04 Wealth.aiff	/Users/zachvp/Music/conversion output/re-encoded/04 Wealth.aiff	-1.09
/Users/zachvp/Music/DJ/Nhan Solo - Akira (Original Mix).aiff	/Users/zachvp/Music/conversion output/re-encoded/Nhan Solo - Akira (Original Mix).aiff	-0.12
/Users/zachvp/Music/DJ/3234739_Inside_World_(Detone_Mix).aiff	/Users/zachvp/Music/conversion output/re-encoded/3234739_Inside_World_(Detone_Mix).aiff	-0.21
/Users/zachvp/Music/DJ/Transformer 2 - Fruit Of Love (Hallelujah Club Remix).aiff	/Users/zachvp/Music/conversion output/re-encoded/Transformer 2 - Fruit Of Love (Hallelujah Club Remix).aiff	-0.76
/Users/zachvp/Music/DJ/E00 - E00 - Peace & Tranquility - 01 Peace & Tranquility.aiff	/Users/zachvp/Music/conversion output/re-encoded/E00 - E00 - Peace & Tranquility - 01 Peace & Tranquility.aiff	0.03
/Users/zachvp/Music/DJ/UNKNOWN - Hot Like Jam - Very First time - 01 Hot Like Jam.aiff	/Users/zachvp/Music/conversion output/re-encoded/UNKNOWN - Hot Like Jam - Very First time - 01 Hot Like Jam.aiff	0.03
/Users/zachvp/Music/DJ/Knarly Knob, Toile - The Ceiling (Original .aiff	/Users/zachvp/Music/conversion output/re-encoded/Knarly Knob, Toile - The Ceiling (Original .aiff	-0.17
/Users/zachvp/Music/DJ/Om Unit - Amber.aiff	/Users/zachvp/Music/conversion output/re-encoded/Om Unit - Amber.aiff	-0.83
/Users/zachvp/Music/DJ/UNKNOWN - Do You Know - DANCE4ME - 04 DANCE4ME (Percolated Mix).aiff	/Users/zachvp/Music/conversion output/re-encoded/UNKNOWN - Do You Know - DANCE4ME - 04 DANCE4ME (Percolated Mix).aiff	0.03
/Users/zachvp/Music/DJ/Space Cadets - Lisene - Re-Entry.aiff	/Users/zachvp/Music/conversion output/re-encoded/Space Cadets - Lisene - Re-Entry.aiff	0.02
/Users/zachvp/Music/DJ/Josh Butler - Got A Feeling (Bontan Remix).aiff	/Users/zachvp/Music/conversion output/re-encoded/Josh Butler - Got A Feeling (Bontan Remix).aiff	-0.02
/Users/zachvp/Music/DJ/GAYANCE - Shore Apart feat Raveen.aiff	/Users/zachvp/Music/conversion output/re-encoded/GAYANCE - Shore Apart feat Raveen.aiff	0.01
/Users/zachvp/Music/DJ/Day (A2).aiff	/Users/zachvp/Music/conversion output/re-encoded/Day (A2).aiff	0.02
/Users/zachvp/Music/DJ/11920064_Rahma_(Original_Mix).aiff	/Users/zachvp/Music/conversion output/re-encoded/11920064_Rahma_(Original_Mix).aiff	-1.59
/Users/zachvp/Music/DJ/Mihai Popoviciu & David Delgado - PLZ045 - 02 Shifting.aiff	/Users/zachvp/Music/conversion output/re-encoded/Mihai Popoviciu & David Delgado - PLZ045 - 02 Shifting.aiff	0.03
/Users/zachvp/Music/DJ/01 Spinner (Original Mix).aif	/Users/zachvp/Music/conversion output/re-encoded/01 Spinner (Original Mix).aif	-1.29
/Users/zachvp/Music/DJ/Artful Dodger, Robbie Craig, Craig David - Woman Trouble (Remix).aiff	/Users/zachvp/Music/conversion output/re-encoded/Artful Dodger, Robbie Craig, Craig David - Woman Trouble (Remix).aiff	-0.1
/Users/zachvp/Music/DJ/Peggy Gou - It Makes You Forget (Itgehane)-1.aiff	/Users/zachvp/Music/conversion output/re-encoded/Peggy Gou - It Makes You Forget (Itgehane)-1.aiff	-1.05
/Users/zachvp/Music/DJ/02-Jurgen_Kirsch_-_Even_If_You.aif	/Users/zachvp/Music/conversion output/re-encoded/02-Jurgen_Kirsch_-_Even_If_You.aif	0.03
/Users/zachvp/Music/DJ/RÜFÜS DU SOL - Desert Night (Jesse Rose Rem.aiff	/Users/zachvp/Music/conversion output/re-encoded/RÜFÜS DU SOL - Desert Night (Jesse Rose Rem.aiff	-0.1
/Users/zachvp/Music/DJ/4161890_Hi-Fi_(Original_Mix).aiff	/Users/zachvp/Music/conversion output/re-encoded/4161890_Hi-Fi_(Original_Mix).aiff	-0.42
/Users/zachvp/Music/DJ/Cristoph - Feel feat Jem Cooke (Original Mi.aiff	/Users/zachvp/Music/conversion output/re-encoded/Cristoph - Feel feat Jem Cooke (Original Mi.aiff	0.06
/Users/zachvp/Music/DJ/Radiohead - KID A MNESIA - 04 How to Disappear Completely.aiff	/Users/zachvp/Music/conversion output/re-encoded/Radiohead - KID A MNESIA - 04 How to Disappear Completely.aiff	-0.63
/Users/zachvp/Music/DJ/Lee Walker - I've Been Thinking feat. Jen D.aiff	/Users/zachvp/Music/conversion output/re-encoded/Lee Walker - I've Been Thinking feat. Jen D.aiff	-0.09
/Users/zachvp/Music/DJ/6884212_Absoluto_Disparate_(Original_Mix).aiff	/Users/zachvp/Music/conversion output/re-encoded/6884212_Absoluto_Disparate_(Original_Mix).aiff	-3.54
/Users/zachvp/Music/DJ/Marie Davidson - Work It (Soulwax Remix).aiff	/Users/zachvp/Music/conversion output/re-encoded/Marie Davidson - Work It (Soulwax Remix).aiff	-0.25
/Users/zachvp/Music/DJ/Pete Seeger - 216 Michael, Row The Boat Ashore (Live) .aiff	/Users/zachvp/Music/conversion output/re-encoded/Pete Seeger - 216 Michael, Row The Boat Ashore (Live) .aiff	0.01
/Users/zachvp/Music/DJ/DFRA - Green Line.aiff	/Users/zachvp/Music/conversion output/re-encoded/DFRA - Green Line.aiff	0.02
/Users/zachvp/Music/DJ/6154795_Music_s_My_Only_Drug_(Chez_Damier_Sankeys_Edit).aiff	/Users/zachvp/Music/conversion output/re-encoded/6154795_Music_s_My_Only_Drug_(Chez_Damier_Sankeys_Edit).aiff	-0.07
/Users/zachvp/Music/DJ/haircuts for men - Beats To Listen To While Shopping At The Gap - 13 MT Rugby Shirt.aiff	/Users/zachvp/Music/conversion output/re-encoded/haircuts for men - Beats To Listen To While Shopping At The Gap - 13 MT Rugby Shirt.aiff	-0.58
/Users/zachvp/Music/DJ/The Ripped - The man who builds constellatio.aiff	/Users/zachvp/Music/conversion output/re-encoded/The Ripped - The man who builds constellatio.aiff	-0.25
/Users/zachvp/Music/DJ/03 The Look Of Love (Dim's Re-Edit).aiff	/Users/zachvp/Music/conversion output/re-encoded/03 The Look Of Love (Dim's Re-Edit).aiff	0.04
/Users/zachvp/Music/DJ/12 - COLORADOSUNRISE.aiff	/Users/zachvp/Music/conversion output/re-encoded/12 - COLORADOSUNRISE.aiff	0.02
/Users/zachvp/Music/DJ/672614_Buzz_Beats_feat._Malena_Perez_(Original_Mix).aiff	/Users/zachvp/Music/conversion output/re-encoded/672614_Buzz_Beats_feat._Malena_Perez_(Original_Mix).aiff	-0.22
/Users/zachvp/Music/DJ/Isabelle Antena - Laying On The Sofa (Mark Kamins Remix).aiff	/Users/zachvp/Music/conversion output/re-encoded/Isabelle Antena - Laying On The Sofa (Mark Kamins Remix).aiff	0.0
/Users/zachvp/Music/DJ/3544007_Slow_Dancer_Feat._Xane_(Original_Mix).aiff	/Users/zachvp/Music/conversion output/re-encoded/3544007_Slow_Dancer_Feat._Xane_(Original_Mix).aiff	-0.32
/Users/zachvp/Music/DJ/17326516_12_O.C_Riddim_(Original_Mix).aiff	/Users/zachvp/Music/conversion output/re-encoded/17326516_12_O.C_Riddim_(Original_Mix).aiff	-0.46
/Users/zachvp/Music/DJ/11-6_Dogs_-_Beautiful_Whips.aif	/Users/zachvp/Music/conversion output/re-encoded/11-6_Dogs_-_Beautiful_Whips.aif	0.02
/Users/zachvp/Music/DJ/Nick Holder - Soul Size Love.aiff	/Users/zachvp/Music/conversion output/re-encoded/Nick Holder - Soul Size Love.aiff	-0.3
/Users/zachvp/Music/DJ/Nick Holder - Summer Daze.aiff	/Users/zachvp/Music/conversion output/re-encoded/Nick Holder - Summer Daze.aiff	-0.3
/Users/zachvp/Music/DJ/9335306_Don_t_Call_Me_Baby_(Original_12__Mix).aiff	/Users/zachvp/Music/conversion output/re-encoded/9335306_Don_t_Call_Me_Baby_(Original_12__Mix).aiff	-0.27
/Users/zachvp/Music/DJ/New For U.aiff	/Users/zachvp/Music/conversion output/re-encoded/New For U.aiff	-0.17
/Users/zachvp/Music/DJ/3-Chez_Damier_-_Chez_C_Untitled.aif	/Users/zachvp/Music/conversion output/re-encoded/3-Chez_Damier_-_Chez_C_Untitled.aif	0.02
/Users/zachvp/Music/DJ/05 Spend A Day Without You (Featuring Philip Ramirez).aiff	/Users/zachvp/Music/conversion output/re-encoded/05 Spend A Day Without You (Featuring Philip Ramirez).aiff	-0.62
/Users/zachvp/Music/DJ/Constrobuz - beats vol. 7 - 27 Your Soul Is Mine.aiff	/Users/zachvp/Music/conversion output/re-encoded/Constrobuz - beats vol. 7 - 27 Your Soul Is Mine.aiff	0.01
/Users/zachvp/Music/DJ/LEON VYNEHALL - Mothra.aiff	/Users/zachvp/Music/conversion output/re-encoded/LEON VYNEHALL - Mothra.aiff	0.03
/Users/zachvp/Music/DJ/jolene.aiff	/Users/zachvp/Music/conversion output/re-encoded/jolene.aiff	-0.5
/Users/zachvp/Music/DJ/17467770_Carefree_(Original_Mix).aiff	/Users/zachvp/Music/conversion output/re-encoded/17467770_Carefree_(Original_Mix).aiff	-0.44
/Users/zachvp/Music/DJ/SAEED YOUNAN - SADE - Hang On to Your Love (Saeed Younan Poolside House Edit) DJ Tool.aiff	/Users/zachvp/Music/conversion output/re-encoded/SAEED YOUNAN - SADE - Hang On to Your Love (Saeed Younan Poolside House Edit) DJ Tool.aiff	-0.45
/Users/zachvp/Music/DJ/17463411_The_Gillmen_(Original_Mix).aiff	/Users/zachvp/Music/conversion output/re-encoded/17463411_The_Gillmen_(Original_Mix).aiff	0.05
/Users/zachvp/Music/DJ/Brian Gibson - Thumper - 08 Tunnel.aiff	/Users/zachvp/Music/conversion output/re-encoded/Brian Gibson - Thumper - 08 Tunnel.aiff	-0.71
/Users/zachvp/Music/DJ/Hunter-Game - Lost -LNOE113- - 04 Dial.aiff	/Users/zachvp/Music/conversion output/re-encoded/Hunter-Game - Lost -LNOE113- - 04 Dial.aiff	-0.18
/Users/zachvp/Music/DJ/Private Press - Miracle Man (Original Mix).aiff	/Users/zachvp/Music/conversion output/re-encoded/Private Press - Miracle Man (Original Mix).aiff	-0.05
/Users/zachvp/Music/DJ/Tycho - A Walk.aiff	/Users/zachvp/Music/conversion output/re-encoded/Tycho - A Walk.aiff	-0.62
/Users/zachvp/Music/DJ/Constrobuz - beats vol. 7 - 11 Black Hole.aiff	/Users/zachvp/Music/conversion output/re-encoded/Constrobuz - beats vol. 7 - 11 Black Hole.aiff	0.01
/Users/zachvp/Music/DJ/Kiddy Smile - Let A B!tch Know (Gene Farris.aiff	/Users/zachvp/Music/conversion output/re-encoded/Kiddy Smile - Let A B!tch Know (Gene Farris.aiff	-0.0
/Users/zachvp/Music/DJ/Luca C & Brigante - The Beach (Original Mix).aiff	/Users/zachvp/Music/conversion output/re-encoded/Luca C & Brigante - The Beach (Original Mix).aiff	-0.29
/Users/zachvp/Music/DJ/DARKSIDE - Psychic (Expanded) - 05 The Only Shrine I've Seen.aiff	/Users/zachvp/Music/conversion output/re-encoded/DARKSIDE - Psychic (Expanded) - 05 The Only Shrine I've Seen.aiff	-1.08
/Users/zachvp/Music/DJ/Disclosure - What's In Your Head.aiff	/Users/zachvp/Music/conversion output/re-encoded/Disclosure - What's In Your Head.aiff	-0.45
/Users/zachvp/Music/DJ/7740321_Moonshine_(Original_Mix).aiff	/Users/zachvp/Music/conversion output/re-encoded/7740321_Moonshine_(Original_Mix).aiff	-2.35
/Users/zachvp/Music/DJ/13205080_Daylight_(Simon_Doty_Extended_Mix).aiff	/Users/zachvp/Music/conversion output/re-encoded/13205080_Daylight_(Simon_Doty_Extended_Mix).aiff	-1.62
/Users/zachvp/Music/DJ/Yuzo Koshiro - Streets of Rage 4 - 02 Character Select.aiff	/Users/zachvp/Music/conversion output/re-encoded/Yuzo Koshiro - Streets of Rage 4 - 02 Character Select.aiff	0.02
/Users/zachvp/Music/DJ/12000949_Overdrive_(Extended_Mix).aiff	/Users/zachvp/Music/conversion output/re-encoded/12000949_Overdrive_(Extended_Mix).aiff	0.01
/Users/zachvp/Music/DJ/07 - STARSTRUKK.aiff	/Users/zachvp/Music/conversion output/re-encoded/07 - STARSTRUKK.aiff	0.02
/Users/zachvp/Music/DJ/Babe Roots - Babe Roots LP - 08 Work Hard feat Kojo Neatness.aiff	/Users/zachvp/Music/conversion output/re-encoded/Babe Roots - Babe Roots LP - 08 Work Hard feat Kojo Neatness.aiff	-0.51
/Users/zachvp/Music/DJ/Eagles & Butterflies - Abstract - 03 Black & White.aiff	/Users/zachvp/Music/conversion output/re-encoded/Eagles & Butterflies - Abstract - 03 Black & White.aiff	-0.7
/Users/zachvp/Music/DJ/17374490_Change_(Original_Mix).aiff	/Users/zachvp/Music/conversion output/re-encoded/17374490_Change_(Original_Mix).aiff	-0.85
/Users/zachvp/Music/DJ/01 The Rainbow-Eden-Desire.aiff	/Users/zachvp/Music/conversion output/re-encoded/01 The Rainbow-Eden-Desire.aiff	-1.11
/Users/zachvp/Music/DJ/Crazy P - One True Light.aiff	/Users/zachvp/Music/conversion output/re-encoded/Crazy P - One True Light.aiff	-0.3
/Users/zachvp/Music/DJ/Olivier Deriviere - Streets of Rage 4 - 31 Ti Un Fou.aiff	/Users/zachvp/Music/conversion output/re-encoded/Olivier Deriviere - Streets of Rage 4 - 31 Ti Un Fou.aiff	0.03
/Users/zachvp/Music/DJ/7387279_Sweet_Disposition_(Undercatt_Remix).aiff	/Users/zachvp/Music/conversion output/re-encoded/7387279_Sweet_Disposition_(Undercatt_Remix).aiff	-0.71
/Users/zachvp/Music/DJ/5999025_Pulse_(Original_Mix).aiff	/Users/zachvp/Music/conversion output/re-encoded/5999025_Pulse_(Original_Mix).aiff	-1.14
/Users/zachvp/Music/DJ/Spencer Parker - Rhythm Now.aiff	/Users/zachvp/Music/conversion output/re-encoded/Spencer Parker - Rhythm Now.aiff	0.03
/Users/zachvp/Music/DJ/Unknown Artist - Untitled A.aiff	/Users/zachvp/Music/conversion output/re-encoded/Unknown Artist - Untitled A.aiff	0.01
/Users/zachvp/Music/DJ/Julius Brockington - Lost Tribe.aiff	/Users/zachvp/Music/conversion output/re-encoded/Julius Brockington - Lost Tribe.aiff	-0.83
/Users/zachvp/Music/DJ/02 Bedsitter [Manhattan Clique Remix].aiff	/Users/zachvp/Music/conversion output/re-encoded/02 Bedsitter [Manhattan Clique Remix].aiff	-1.15
/Users/zachvp/Music/DJ/Yussef Dayes - Afro Cubanism.aiff	/Users/zachvp/Music/conversion output/re-encoded/Yussef Dayes - Afro Cubanism.aiff	0.01
/Users/zachvp/Music/DJ/Moodymann - Taken Away.aiff	/Users/zachvp/Music/conversion output/re-encoded/Moodymann - Taken Away.aiff	-0.94
/Users/zachvp/Music/DJ/11490449_Selah_(Original_Mix).aiff	/Users/zachvp/Music/conversion output/re-encoded/11490449_Selah_(Original_Mix).aiff	-0.64
/Users/zachvp/Music/DJ/M83 - Hurry Up, We're Dreaming - 07 Train To Pluton.aiff	/Users/zachvp/Music/conversion output/re-encoded/M83 - Hurry Up, We're Dreaming - 07 Train To Pluton.aiff	-0.95
/Users/zachvp/Music/DJ/E00 - E00 - Peace & Tranquility - 03 Biosphere.aiff	/Users/zachvp/Music/conversion output/re-encoded/E00 - E00 - Peace & Tranquility - 03 Biosphere.aiff	0.03
/Users/zachvp/Music/DJ/Drop Out.aiff	/Users/zachvp/Music/conversion output/re-encoded/Drop Out.aiff	-0.27
